a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11,n_neighbors_total,n_neighbors_pass,robust_score,pass
4.5,60.0,3.0,500.0,30.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,133.3792530721647,0.5932050666634587,300.0918394776627,86.21939109118092,28.739797030393643,0.9908075205351876,0.9970528609313394,0.9888652031863195,0.9888652032293508,0.9884468147937404,7,4,0.5714285714285714,1
4.0,60.0,3.5,400.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,28.059792904228082,0.9906338903967931,0.9985721702521284,0.9873613957981169,0.9873613958077088,0.9892405997292182,7,4,0.5714285714285714,1
4.5,60.0,3.0,800.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,45.98367524862983,0.9904271748289637,0.993386921037982,0.9907912157749375,0.9907912157749375,0.9867393467279978,7,4,0.5714285714285714,1
4.0,50.0,3.0,600.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,212.1320343559643,70.71067811865477,0.9903912298605833,0.9940865825838432,0.9914988214148309,0.991498821433473,0.9844806940101859,7,4,0.5714285714285714,1
4.5,60.0,3.0,400.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,68.97551287294475,22.991837624314915,0.9901278294782901,0.9976571373256777,0.9865721523896345,0.986572152411437,0.9897098757864113,7,4,0.5714285714285714,1
4.5,50.0,3.0,500.0,30.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,192.06612442391705,1.7713008377760187,417.4655821811674,124.15592317130054,41.38530772376684,0.9906779237633552,0.9955546760389702,0.9902559631078061,0.9902559631366308,0.9866450927700138,8,4,0.5,1
4.0,40.0,3.5,400.0,70.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,240.08265552989639,3.4595719487812895,494.45102534550705,220.97086912079615,63.13453403451319,0.9905855490900825,0.9989944034898035,0.9898750787124262,0.9898750787649473,0.9835976353931528,6,3,0.5,1
4.5,60.0,3.5,800.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,39.414578784539856,0.9904113766601385,0.9984336111925005,0.9884928261559047,0.9884928261559047,0.9862262431362439,8,4,0.5,1
4.5,50.0,3.5,500.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,124.15592317130054,35.47312090608587,0.9902132893841176,0.9990399370897034,0.9875924805962246,0.987592480599131,0.9866282592514116,10,5,0.5,1
4.5,60.0,3.0,800.0,30.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,213.4068049154635,2.429767953053527,460.14694316426034,137.9510257458895,45.98367524862983,0.9902047638582107,0.9933878399547182,0.9907162183572006,0.9907162183572006,0.9859987787637232,6,3,0.5,1
