a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,40.0,3.0,800.0,50.0,120.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,480.16531105979277,27.676575590250316,980.3306221195855,441.9417382415923,147.31391274719743,0.9837042166804356,0.991196274348491,0.9860950842748444,0.9860950842748444,0.9714304238235627
4.0,40.0,3.0,800.0,70.0,120.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,480.16531105979277,27.676575590250316,974.6163364052998,441.9417382415923,147.31391274719743,0.9840460741666257,0.9911957162749536,0.9861271577303627,0.9861271577303627,0.9727342649308235
4.0,40.0,3.5,400.0,30.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,240.08265552989639,3.4595719487812895,513.4986443931261,220.97086912079615,63.13453403451319,0.9892087382371024,0.9989943899915978,0.9897690909263372,0.9897690909351471,0.9783023810953277
4.0,40.0,3.5,400.0,50.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,240.08265552989639,3.4595719487812895,500.16531105979277,220.97086912079615,63.13453403451319,0.9902700125030777,0.998994750239868,0.9898440788901764,0.9898440789249145,0.9823971419573516
4.0,40.0,3.5,400.0,70.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,240.08265552989639,3.4595719487812895,494.45102534550705,220.97086912079615,63.13453403451319,0.9905855490900825,0.9989944034898035,0.9898750787124262,0.9898750787649473,0.9835976353931528
4.0,40.0,3.5,500.0,30.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,300.1033194123704,6.756976462463451,633.5399721580741,276.21358640099515,78.9181675431415,0.9879194057741914,0.9985011903790811,0.9891544779400683,0.9891544779872767,0.9748674767903391
4.0,40.0,3.5,500.0,50.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,300.1033194123704,6.756976462463451,620.2066388247408,276.21358640099515,78.9181675431415,0.9891697083515891,0.9985008715555745,0.9892286935661936,0.9892286936100441,0.9797205746745445
4.0,40.0,3.5,500.0,70.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,300.1033194123704,6.756976462463451,614.492353110455,276.21358640099515,78.9181675431415,0.9895142846309108,0.9985005975474222,0.989261193760595,0.9892611937931126,0.9810341534225133
4.0,40.0,3.5,600.0,30.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,360.1239832948445,11.676055327136849,753.5812999230224,331.45630368119424,94.70180105176978,0.9836707872277398,0.998122308999353,0.9882050991199851,0.9882050991199851,0.9601506416716361
4.0,40.0,3.5,600.0,50.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,360.1239832948445,11.676055327136849,740.2479665896891,331.45630368119424,94.70180105176978,0.9868094478409031,0.9981219069316369,0.9882755743482311,0.9882755743482311,0.9725647357355128
4.0,40.0,3.5,600.0,70.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,360.1239832948445,11.676055327136849,734.5336808754033,331.45630368119424,94.70180105176978,0.9876922682287189,0.9981206392999411,0.9883074588650327,0.9883074588650327,0.9760335158848692
4.0,40.0,3.5,800.0,30.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,480.16531105979277,27.676575590250316,993.6639554529189,441.9417382415923,126.26906806902637,0.9839556500154512,0.9976598943809905,0.9858109221445002,0.9858109221445002,0.966540861391814
4.0,40.0,3.5,800.0,50.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,480.16531105979277,27.676575590250316,980.3306221195855,441.9417382415923,126.26906806902637,0.9852021686006688,0.997659481051721,0.9858855280921788,0.9858855280921788,0.9713781371665967
4.0,40.0,3.5,800.0,70.0,140.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,480.16531105979277,27.676575590250316,974.6163364052998,441.9417382415923,126.26906806902637,0.9855450892423328,0.9976594500461907,0.9859177177833984,0.9859177177854339,0.972685471354308
4.0,40.0,4.0,400.0,30.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,240.08265552989639,3.4595719487812895,513.4986443931261,220.97086912079615,55.24271728019904,0.9886091685469958,0.9994063179701338,0.9885108879792623,0.9885108879792623,0.9780085802593246
