a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,50.0,4.0,500.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,182.4628182027212,1.5186690557882137,384.9256364054424,176.77669529663692,44.19417382415923,0.991123340051634,0.9996412838277512,0.9929689056179822,0.9929689056210929,0.9789142651397101
4.0,50.0,4.0,500.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,182.4628182027212,1.5186690557882137,379.21135069115667,176.77669529663692,44.19417382415923,0.9920096007749111,0.9996409457263913,0.993000052675794,0.9930000527140423,0.9823973519834168
4.0,50.0,4.0,600.0,30.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,212.1320343559643,53.03300858899107,0.9887623733571342,0.9996860641088843,0.9918991049741178,0.9918991049741178,0.9715652193714172
4.0,50.0,4.0,600.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,218.95538184326546,2.624260128402034,457.9107636865309,212.1320343559643,53.03300858899107,0.9907660788703767,0.9996859836842087,0.9919731664929012,0.9919731664929012,0.9794319988114953
4.0,50.0,4.0,600.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,212.1320343559643,53.03300858899107,0.991346093846788,0.9996860541360253,0.9920043968591443,0.9920043968591443,0.9816895275328376
4.0,50.0,4.0,800.0,30.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,282.8427124746191,70.71067811865477,0.9883998094598021,0.999622036345466,0.9896463638208,0.9896463638208,0.9746844738521425
4.0,50.0,4.0,800.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,291.9405091243539,6.220468452508527,603.8810182487078,282.8427124746191,70.71067811865477,0.9893290282813816,0.9996219932807859,0.9897202692788484,0.9897202692788484,0.9782535812870439
4.0,50.0,4.0,800.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,282.8427124746191,70.71067811865477,0.9895862821732494,0.9996219727894297,0.9897523775096277,0.9897523775096277,0.9792184008843122
4.0,60.0,3.0,400.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,101.36823233484517,0.26040278734365846,236.06979800302366,98.20927516479829,32.736425054932766,0.9897555000335947,0.9853543370642148,0.9941986960761169,0.9941986961015711,0.9852702708924757
4.0,60.0,3.0,400.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,101.36823233484517,0.26040278734365846,222.73646466969032,98.20927516479829,32.736425054932766,0.9903714398789809,0.9853417363912225,0.9942746258465563,0.9942746258771769,0.9875947714009677
