a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,selectivity_ok,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,50.0,3.5,800.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,282.8427124746191,80.81220356417688,0.9891964923510252,0.998051088439162,0.9897113798090533,0.9897113798090533,0.9793121213468325
4.0,50.0,3.5,800.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,282.8427124746191,80.81220356417688,0.9896283499843042,0.9980499467732595,0.9897433046316314,0.9897433046316314,0.9809768439006944
4.0,60.0,2.5,400.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,39.283710065919315,0.9787834649417837,0.9378162872749405,0.9934925809324662,0.9934925809668728,0.9903324105928556
4.0,60.0,2.5,400.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,98.20927516479829,39.283710065919315,0.9789955854489665,0.9378115285021866,0.9935261805389892,0.9935261805419566,0.9911184522127336
4.0,60.0,2.5,500.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,122.76159395599785,49.10463758239914,0.9746851656625981,0.9246196203594017,0.9935715013725916,0.9935715014058001,0.9869780395125991
4.0,60.0,2.5,500.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,122.76159395599785,49.10463758239914,0.97517832332854,0.9245400373916435,0.9936037382421925,0.9936037382630614,0.9889657794172627
4.0,60.0,2.5,600.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,58.92556509887898,0.9718547081508865,0.91718066208111,0.9934169183556933,0.9934169183589254,0.9834043338078171
4.0,60.0,2.5,600.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,147.31391274719743,58.92556509887898,0.9726662274616885,0.9171600706721716,0.9934460610941833,0.9934460610941833,0.9866127169862158
4.0,60.0,2.5,800.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,78.56742013183863,0.9693776211825834,0.9097333710828566,0.9927014370035869,0.9927014370035869,0.9823742396403031
4.0,60.0,2.5,800.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,196.41855032959657,78.56742013183863,0.9700256169804866,0.9097266138662907,0.9927326239473167,0.9927326239473167,0.9849106061610222
4.0,60.0,3.0,400.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,32.736425054932766,0.992585265452028,0.9976571373256777,0.9913542025233665,0.9913542025637117,0.989975519395356
4.0,60.0,3.0,400.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,98.20927516479829,32.736425054932766,0.9927949951090501,0.9976568130436572,0.9913803008292363,0.9913803008292363,0.9907625657340706
4.0,60.0,3.0,500.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,122.76159395599785,40.92053131866595,0.9920045039262841,0.9970519619814147,0.9921115229912558,0.9921115229935583,0.9867430077389079
4.0,60.0,3.0,500.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,122.76159395599785,40.92053131866595,0.9925171079612385,0.99706707228949,0.9921435209983892,0.992143521026555,0.9887143175305197
4.0,60.0,3.0,600.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,49.10463758239914,0.990894202142035,0.9956118376231753,0.992361088691781,0.9923610887113603,0.9832427935418238
4.0,60.0,3.0,600.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,147.31391274719743,49.10463758239914,0.9917053712086661,0.9956107140188263,0.9923928210389724,0.9923928210409702,0.9864251287358952
4.0,60.0,3.0,800.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,65.47285010986553,0.9899466392616609,0.993386921037982,0.9920827981287299,0.9920827981287299,0.9822340397512017
4.0,60.0,3.0,800.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,196.41855032959657,65.47285010986553,0.9905966404900267,0.9933865339595984,0.9921139675050012,0.9921139675050012,0.9847720929905059
4.0,60.0,3.5,400.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,28.059792904228082,0.9906338903967931,0.9985721702521284,0.9873613957981169,0.9873613958077088,0.9892405997292182
4.0,60.0,3.5,400.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,98.20927516479829,28.059792904228082,0.9908454319639075,0.9985719758454243,0.9873935438559247,0.987393543859144,0.990022664295137
4.0,60.0,3.5,500.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,122.76159395599785,35.074741130285105,0.9911132877957949,0.9992941726538516,0.9894647885133936,0.9894647885133936,0.986229401502541
4.0,60.0,3.5,500.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,122.76159395599785,35.074741130285105,0.991619558329181,0.9992939966936805,0.9894968836480793,0.9894968836878005,0.9881904692871637
4.0,60.0,3.5,600.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,42.08968935634213,0.9907280037931422,0.9990720465978695,0.9904870798050586,0.9904870798362944,0.9828658089333464
4.0,60.0,3.5,600.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,147.31391274719743,42.08968935634213,0.9915370838877838,0.9990716526469989,0.9905179513330115,0.9905179513330115,0.9860407802381133
4.0,60.0,3.5,800.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,56.119585808456165,0.9906108894681006,0.9984336111925005,0.9910070298625291,0.9910070298625291,0.9819958869548439
4.0,60.0,3.5,800.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,196.41855032959657,56.119585808456165,0.9912614929014358,0.9984339979324928,0.9910381655846258,0.9910381655846258,0.9845356425039988
4.0,70.0,2.5,400.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,28.861501272920314,0.9821388506380071,0.9501644497774238,0.9931921142071998,0.9931921142300146,0.9920067243373901
4.0,70.0,2.5,400.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,28.861501272920314,0.9823038044545507,0.9501427963169249,0.9932230493757732,0.9932230493933972,0.9926263227321075
4.0,70.0,2.5,500.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,36.076876591150395,0.9780230629078828,0.9331526453156544,0.9936915384303855,0.9936915384558237,0.9915565294296674
4.0,70.0,2.5,500.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,36.076876591150395,0.9781524115669792,0.9330296913666193,0.9937231049868649,0.9937231049868649,0.9921337449275678
4.0,70.0,2.5,600.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,43.29225190938047,0.9751329185078252,0.9231195212670975,0.9938914002579948,0.9938914002579948,0.9896293522482141
4.0,70.0,2.5,600.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,43.29225190938047,0.9754581659188349,0.923156900967643,0.9939245072424214,0.9939245072424214,0.9908267482228539
4.0,70.0,2.5,800.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,144.30750636460158,57.72300254584063,0.9711927878945874,0.913081008246031,0.9937677290152493,0.9937677290152493,0.9841546853018202
4.0,70.0,2.5,800.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,144.30750636460158,57.72300254584063,0.9719780966141732,0.9130643482998193,0.9937989320333964,0.9937989320333964,0.9872501740900808
4.0,70.0,3.0,400.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,24.05125106076693,0.9913808114258892,0.9958077859265344,0.9891998888240996,0.9891998888240996,0.991315682128823
4.0,70.0,3.0,400.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,24.05125106076693,0.9915572118034375,0.9958063820226982,0.9892325811052697,0.9892325811328218,0.9919573029529604
4.0,70.0,3.0,500.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,30.064063825958662,0.9926938225572243,0.9978040721612706,0.9909647465211904,0.9909647465495881,0.991041724996848
4.0,70.0,3.0,500.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,30.064063825958662,0.9928571497570908,0.9978065215717874,0.9909968958155889,0.9909968958451423,0.991628285795845
4.0,70.0,3.0,600.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,36.076876591150395,0.9925033172428673,0.9968996891511398,0.9919270374480362,0.9919270374505476,0.989259504921746
4.0,70.0,3.0,600.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,36.076876591150395,0.9928208895480849,0.9969111868933387,0.9919604265587233,0.9919604265587233,0.9904515181815541
4.0,70.0,3.0,800.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,144.30750636460158,48.10250212153386,0.9909352762408049,0.9945498333027638,0.9926142135439571,0.9926142135439571,0.9839628445725417
4.0,70.0,3.0,800.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,144.30750636460158,48.10250212153386,0.991716445805598,0.994542945791786,0.9926458084915764,0.9926458084915764,0.9870312204474533
4.0,70.0,3.5,400.0,50.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,20.615358052085938,0.9874476668211614,0.99664181085288,0.9816165853228493,0.9816165853567714,0.9899156857521444
4.0,70.0,3.5,400.0,70.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,20.615358052085938,0.987626568716685,0.9966393927800578,0.9816477774362573,0.9816477774666776,0.9905713271837471
4.0,70.0,3.5,500.0,50.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,25.769197565107426,0.9902453814628785,0.9990166226304751,0.9859509313524877,0.9859509313551587,0.9900630405133928
4.0,70.0,3.5,500.0,70.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,25.769197565107426,0.9904062590012186,0.9990164854053303,0.9859808168215101,0.9859808168603763,0.9906469169176578
4.0,70.0,3.5,600.0,50.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,30.92303707812891,0.9911564509148711,0.9993088968884412,0.9883829075798476,0.9883829076261901,0.9885510915650058
4.0,70.0,3.5,600.0,70.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,30.92303707812891,0.9914690962252757,0.9993105054328928,0.9884163205005676,0.9884163205005676,0.9897332384670745
4.0,70.0,3.5,800.0,50.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,144.30750636460158,41.230716104171876,0.9908777705053533,0.998799382931796,0.9905875903056227,0.9905875903056227,0.983536518478372
4.0,70.0,3.5,800.0,70.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,144.30750636460158,41.230716104171876,0.9916598867252282,0.9987993401352562,0.9906191206039543,0.9906191206039543,0.986601965557748
4.25,50.0,2.5,400.0,50.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,117.90390294077342,47.16156117630937,0.9751297405351669,0.9268357091675892,0.9925121384541805,0.9925121384541805,0.9886589760647173
4.25,50.0,2.5,400.0,70.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,117.90390294077342,47.16156117630937,0.9752229540708126,0.926740585546243,0.9925443175524493,0.9925443175697968,0.9890625956147616
4.25,50.0,2.5,500.0,50.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,147.37987867596678,58.95195147038671,0.9719644098605409,0.917335056004821,0.9922663423152762,0.9922663423183024,0.9859898988037642
4.25,50.0,2.5,500.0,70.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,147.37987867596678,58.95195147038671,0.9722209996387077,0.9173198780622204,0.992297102367545,0.9922971023839586,0.9869699157411066
4.25,50.0,2.5,600.0,50.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,176.85585441116012,70.74234176446406,0.9697006005818183,0.9121317950171319,0.9917730122040866,0.9917730122065818,0.9831245828994727
4.25,50.0,2.5,600.0,70.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,176.85585441116012,70.74234176446406,0.9701067903773838,0.9121190598967277,0.99180400582173,0.99180400582173,0.9847000899693477
4.25,50.0,2.5,800.0,50.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,235.80780588154684,94.32312235261874,0.9669894473834539,0.9069308659984502,0.9904030074399519,0.9904030074399519,0.9802209086554616
4.25,50.0,2.5,800.0,70.0,125.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,235.80780588154684,94.32312235261874,0.9673197733219165,0.9069236468774516,0.9904351924683985,0.9904351924683985,0.9814850614734174
4.25,50.0,3.0,400.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,117.90390294077342,39.30130098025781,0.9918698872580504,0.9972396403580324,0.9909381877457689,0.9909381877740141,0.9883635331543859
4.25,50.0,3.0,400.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,117.90390294077342,39.30130098025781,0.991987801789199,0.9972391840644439,0.9909718656483391,0.9909718656503552,0.9887682917936578
4.25,50.0,3.0,500.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,147.37987867596678,49.12662622532226,0.990939720021004,0.9955517530693277,0.9912090959856967,0.9912090959887995,0.9857889350401918
4.25,50.0,3.0,500.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,147.37987867596678,49.12662622532226,0.9911988393033999,0.9955529466447584,0.991239784394645,0.9912397844169276,0.9867628417572685
4.25,50.0,3.0,600.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,176.85585441116012,58.95195147038671,0.9897772214134635,0.9940870575394025,0.9910172416513225,0.9910172416530535,0.9829873448100754
4.25,50.0,3.0,600.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,176.85585441116012,58.95195147038671,0.9901845473065227,0.9940865825838432,0.9910497919924178,0.9910497919924178,0.9845520226574119
4.25,50.0,3.0,800.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,235.80780588154684,78.60260196051561,0.9880797886712357,0.99225779931995,0.9899685550166233,0.9899685550166233,0.9801242453317462
4.25,50.0,3.0,800.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,235.80780588154684,78.60260196051561,0.9884096351024212,0.9922573143645963,0.9899961395346331,0.9899961395360415,0.9813889469744137
4.25,50.0,3.5,400.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,117.90390294077342,33.68682941164955,0.9907993888994802,0.9992444917139571,0.9880781420783874,0.9880781420783874,0.9877967797271887
4.25,50.0,3.5,400.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,117.90390294077342,33.68682941164955,0.9909168350187323,0.9992443318280116,0.9881115632390751,0.9881115632417778,0.9881998817660644
4.25,50.0,3.5,500.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,147.37987867596678,42.10853676456194,0.9907770601499231,0.9990399370897034,0.9893321374175874,0.989332137419827,0.9854040286725743
4.25,50.0,3.5,500.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,147.37987867596678,42.10853676456194,0.9910348595701786,0.9990410034587831,0.9893627105036846,0.9893627105371112,0.9863730137811353
4.25,50.0,3.5,600.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,176.85585441116012,50.530244117474325,0.9901831709415198,0.99863633959447,0.9896952347196992,0.9896952347456096,0.9827058747063003
4.25,50.0,3.5,600.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,176.85585441116012,50.530244117474325,0.9905897771310179,0.998637040456658,0.9897273416516829,0.9897273416516829,0.984267384764048
4.25,50.0,3.5,800.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,307.30579907826734,7.255248231530577,634.6115981565347,235.80780588154684,67.3736588232991,0.9891063805087807,0.998051088439162,0.9892109110362148,0.9892109110362148,0.9799526115235311
4.25,50.0,3.5,800.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,235.80780588154684,67.3736588232991,0.9894376704881794,0.9980499467732595,0.9892418324755963,0.9892418324755963,0.9812170702282657
4.25,60.0,2.5,400.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,81.8777103755371,32.75108415021484,0.9785334614844714,0.9378162872749405,0.9926673479324524,0.9926673479511594,0.9909828627793335
4.25,60.0,2.5,400.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,81.8777103755371,32.75108415021484,0.9786458804715037,0.9378115285021866,0.9927021310560982,0.9927021310805884,0.9913677312471416
4.25,60.0,2.5,500.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,102.34713796942137,40.93885518776855,0.9752339781966152,0.9246196203594017,0.9930008879926799,0.9930008880112289,0.99031451642315
4.25,60.0,2.5,500.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,102.34713796942137,40.93885518776855,0.9752987764219367,0.9245400373916435,0.9930299575356913,0.9930299575356913,0.9905951532247205
4.25,60.0,2.5,600.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,122.81656556330564,49.12662622532226,0.973018711889222,0.91718066208111,0.9929994409965164,0.9929994409998444,0.988895303479417
4.25,60.0,2.5,600.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,122.81656556330564,49.12662622532226,0.9731487642561204,0.9171600706721716,0.9930317320103388,0.9930317320103388,0.9893715223316323
4.25,60.0,2.5,800.0,50.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,163.7554207510742,65.50216830042967,0.9698670658342166,0.9097333710828566,0.9924548885074359,0.9924548885074359,0.9848251152391378
4.25,60.0,2.5,800.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,163.7554207510742,65.50216830042967,0.9702171845618156,0.9097266138662907,0.9924860476480986,0.9924860476480986,0.9861700290847746
4.25,60.0,3.0,400.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,81.8777103755371,27.292570125179033,0.9916933997400046,0.9976571373256777,0.9893759993328441,0.9893759993328441,0.9903644629686525
4.25,60.0,3.0,400.0,70.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,81.8777103755371,27.292570125179033,0.9918128420906513,0.9976568130436572,0.9894149945415281,0.9894149945447263,0.9907645662326939
4.25,60.0,3.0,500.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,102.34713796942137,34.11571265647379,0.9921245936294809,0.9970519619814147,0.9907903268621885,0.9907903268959215,0.9898657587783988
4.25,60.0,3.0,500.0,70.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,102.34713796942137,34.11571265647379,0.9922164613695337,0.99706707228949,0.9908224566264383,0.9908224566478123,0.990153859914394
4.25,60.0,3.0,600.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,122.81656556330564,40.93885518776855,0.9917560751208623,0.9956118376231753,0.9914227349665606,0.9914227349698364,0.9885669929238767
